region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"AMPASO, TAHA",IND,1085,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"ARABIS, MALOY",NPC,590,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"CABUGATAN, IBRA",PFP,987,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"CASPE, YER",NPC,247,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"DIMALATAS, NASSER",IND,300,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"GENERALAO, JAIME",PFP,8550,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SALVADOR,COUNCILOR,LONE,"GENETIANO, MERLYN",PFP,8097,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SALVADOR - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"ALANDO, SALIE",PDPLBN,7916,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"ASIS, MOHAMMAD SAHAB",PDPLBN,9290,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"BIENES, VIRGILITO",PDPLBN,8184,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"DEMAVIVAS, EDGAR",PDPLBN,7817,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"DIMASANGCA, PRUTO",IND,565,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"LABE, ESNAIRA",PDPLBN,7937,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"SAMPORNA, DIEGO",PDPLBN,8528,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SAPAD,COUNCILOR,LONE,"SIENES, ELMER",PDPLBN,7907,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SAPAD - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"ARUMPAC, ANSARI",PDPLBN,19731,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"COLO, CASAN",PDPLBN,22865,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"COTONGAN, ACMAD",PDPLBN,21472,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"DAMALERIO, ALVARO JR.",PDPLBN,19600,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"LUMAYAGA, BOY",PDPLBN,19153,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"MALAWANI, APTA",PDPLBN,22976,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"MARUHOM, ANDAM",PDPLBN,20628,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO,COUNCILOR,LONE,"MARUHOM, NOROL HAKIEM",PDPLBN,19891,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - SULTAN NAGA DIMAPORO - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"AGIP, ISMAEL",IND,2096,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"ALI, ALICMAN",PDPLBN,2881,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"ALI, DONDON",NPC,3298,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"AMPUAN, MALIK",IND,538,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"BONGHANOY, JOVERT",PDPLBN,2424,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"BORCAY, JAMAL",PDPLBN,2332,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"CABUGATAN, ANSHARY",IND,281,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TAGOLOAN,COUNCILOR,LONE,"CAMPONG, AYLA",AKSYON,1659,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TAGOLOAN - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"ABLAH, NANAY SAGO",PFP,1163,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"AMPASO, CARDING",PFP,805,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"APONI, SOMA",PFP,2524,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"BAGULONG, CONTAO",PFP,693,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"BATINGOLO, SOUD",PFP,2647,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"COMAYOG, MRA-ALIM",PFP,248,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"DIRAGON, RUSAL",PDPLBN,4700,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TANGCAL,COUNCILOR,LONE,"DITAL, MODA",PDPLBN,3627,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TANGCAL - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"ABAPO, TERESITA",IND,3153,1,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"ALGUSO, HELEN",IND,1373,2,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"ALJAS, ROGELIO",PRP,1048,3,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"BUCA, ALIE",IND,5531,4,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"CAINDOG, RAMIL",IND,7504,5,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"CLAROS, TEOFILO",PROMDI,620,6,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"CORREGIDOR, AMADOR",PRP,4963,7,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,LANAO DEL NORTE,TUBOD,COUNCILOR,LONE,"ELUMBA, MICHAEL JAKE",PRP,6152,8,"MEMBER, SANGGUNIANG BAYAN LANAO DEL NORTE - TUBOD - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"ALAS, JEREMIAS JR.",NP,6924,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"CAWIT, REMY",ASPIN,9810,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"CINCHEZ, ALFREDO",ASPIN,7579,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"DAMONSONG, DIAMOND",IND,404,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"MUTIA, GUARDSON",PDPLBN,9677,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"MUTIA, JESUS JR.",NP,7335,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"OMEGA, ELIAS",ASPIN,8209,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,ALORAN,COUNCILOR,LONE,"PADERANGA, ERNIE",IND,8782,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - ALORAN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"AHAT, GERARDO",NUP,3359,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"AHAT, RAYMUNDA",PFP,441,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"APIAG, CALOY",NUP,4626,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"ARMADA, JAMES",NUP,6078,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"BAGUIO, ARCHIE",PFP,267,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"BANDALA, ALBERTO",PFP,545,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"BUENO, CARMEL OLIVE",IND,5367,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BALIANGAO,COUNCILOR,LONE,"BUENO, ELSA",IND,1517,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BALIANGAO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"ARADO, ALDY",PDPLBN,4926,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"BULAHAN, RICKY",ASPIN,9541,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"CHATTO, DODONG",NP,7275,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"COLEGADO, RENELOU",ASPIN,3890,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"CUIZON, LOLOY",PDPLBN,9138,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"OTCHIA, PERLA",PDPLBN,5111,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"PANAL, MAC LEISH",ASPIN,5092,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,BONIFACIO,COUNCILOR,LONE,"ROBLE, ROSARIO",PDPLBN,4741,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - BONIFACIO - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"ARAPOC, GARRY",NP,7654,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"BUNAO, DENNIS",PDPLBN,7480,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"ENERIO, TATAY NONOY",ASPIN,8632,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"ESTOLOGA, MARIAN",IND,418,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"IMAN, LUTHER",NUP,3810,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"INTONG, BERNARD",NUP,1209,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"JUMALON, BERNEY",PROMDI,1418,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CALAMBA,COUNCILOR,LONE,"JUMALON, JED",IND,884,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CALAMBA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"ACLAO, JOEL",NP,25426,1,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"AGUSTINES, JOSEPH",PDR,2227,2,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"AMBOANG, JECJEC",NP,24455,3,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"BORBON, JESELIE",NUP,14300,4,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"CLAROS, JUN",NP,24971,5,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"DE LA PEÑA, PAUL",NUP,7867,6,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"ENANORIA, ARTHUR",NP,21071,7,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OROQUIETA,COUNCILOR,LONE,"FERNANDEZ, JOEL",NP,24561,8,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OROQUIETA - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"AGONOY, SHIELA MARIE",IND,12089,1,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"ANGOT, GEORGE",NUP,8884,2,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"CARTAJENAS, PATRICK",NUP,13445,3,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"CO, CECILE",ASPIN,55027,4,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"DAGANDARA, JOHANNS",NUP,11673,5,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"DALAORAO, MANOLITA",PFP,1176,6,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"DE ASIS, JONATHAN",IND,3319,7,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF OZAMIS,COUNCILOR,LONE,"DE ASIS, MICHAEL ERIC",IND,1445,8,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF OZAMIS - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ALCALDE, LOWIDA",PDPLBN,19466,1,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ALFECHE, JONG",PDR,508,2,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ALIA, FELIX JR.",PDR,501,3,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ALNGOHURO, TEO",LDP,11959,4,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"AMAMIO, MARISSA",ASPIN,18301,5,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ANGGOT, GERRY",LDP,11913,6,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"ANOG, ARLENE",PROMDI,523,7,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CITY OF TANGUB,COUNCILOR,LONE,"BAGABOYBOY, VIRGINIA",LDP,12374,8,"MEMBER, SANGGUNIANG PANLUNGSOD MISAMIS OCCIDENTAL - CITY OF TANGUB - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"ADAZA, TITI",IND,238,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"ARCAYAN, ARNEL SR.",IND,2066,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"BARRIENTOS, RENO",ASPIN,10097,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"CARPIO-UNCLARA, INDAY",NUP,3435,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"CARTAJENAS-CABANILLA,CLEO",NUP,3489,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"DABON, JOSE",IND,2407,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"DAPITAN, DOROY",IND,406,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CLARIN,COUNCILOR,LONE,"DEMECILLO, HERMIE",NUP,4595,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CLARIN - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"ANGGO, FRANCISCO",NUP,632,1,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"ARANAS, REY",NUP,485,2,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"BALUYOS, CORNELIO THE 2ND",NUP,550,3,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"CABASAG, LINDA",NP,2183,4,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"EMOC, JOEL",NUP,469,5,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"GUMAPIT, NENITA",NUP,492,6,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"GUMAPIT, RUBEN",NUP,523,7,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,COUNCILOR,LONE,"JUANCHO, BELMOR",ASPIN,2183,8,"MEMBER, SANGGUNIANG BAYAN MISAMIS OCCIDENTAL - CONCEPCION - LONE DIST"
