region,province,city,position,district,candidate_name,party,votes,rank,raw_position
REGION IV-A,CAVITE,MAGALLANES,COUNCILOR,LONE,"MOJICA, AJ",AKSYON,6381,9,"MEMBER, SANGGUNIANG BAYAN CAVITE - MAGALLANES - LONE DIST"
REGION IV-A,CAVITE,MAGALLANES,COUNCILOR,LONE,"DIMAPILIS, ATO",NUP,5619,3,"MEMBER, SANGGUNIANG BAYAN CAVITE - MAGALLANES - LONE DIST"
REGION IV-A,CAVITE,MAGALLANES,COUNCILOR,LONE,"SANTIAGO, JAYSON",AKSYON,5470,11,"MEMBER, SANGGUNIANG BAYAN CAVITE - MAGALLANES - LONE DIST"
REGION IV-A,CAVITE,MAGALLANES,COUNCILOR,LONE,"SISANTE, JUN",NUP,5251,14,"MEMBER, SANGGUNIANG BAYAN CAVITE - MAGALLANES - LONE DIST"
REGION IV-A,CAVITE,MAGALLANES,COUNCILOR,LONE,"VILLANUEVA, ATO",NUP,5162,17,"MEMBER, SANGGUNIANG BAYAN CAVITE - MAGALLANES - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"GULAPA, REAGAN",NUP,11959,9,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"DIGAL, EMIL",LP,11770,7,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"VILLANUEVA, ALEX",NUP,10692,24,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"RILLO, BONN",LP,10548,20,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"DIÑO, ESEL",LP,10385,8,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"DE JOYA, LITA",NUP,10354,6,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"ANGELES, ALAN",NPC,10089,1,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MARAGONDON,COUNCILOR,LONE,"PERIO, JOEL",LP,9245,15,"MEMBER, SANGGUNIANG BAYAN CAVITE - MARAGONDON - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"DIMAPILIS, RAYGAN",AKSYON,10401,4,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"AUDITOR, JOSE",AKSYON,9691,2,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"ORTIZ, ROILAN",NUP,9308,14,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"ESGUERRA, RAZEL",AKSYON,8588,8,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"DIMARANAN, PAULINO JR.",NUP,8296,6,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"OCAMPO, ALEXANDER",NUP,8252,13,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"MARTINEZ, KAP MOLLY",NUP,8227,11,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,MENDEZ,COUNCILOR,LONE,"BAY-REMIGIO, RUBY LITA",NUP,8201,3,"MEMBER, SANGGUNIANG BAYAN CAVITE - MENDEZ - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"MAGBITANG, ROMMEL ANTHONY",NPC,33284,23,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"PUNO, ATE TERE",NPC,29072,34,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"WAKAY, FERDINAND",NPC,26029,40,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"NAZARENO, EIMEREN",NUP,25841,27,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"LOPEZ, KAP BERNIE",NPC,25275,19,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"ATIENZA, SONNY",NPC,24938,2,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"BARRERA, JERRY",NPC,23288,3,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NAIC,COUNCILOR,LONE,"CASTILLO, ROD",NPC,22373,12,"MEMBER, SANGGUNIANG BAYAN CAVITE - NAIC - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"BERNAL, KATE",LAKAS,14827,4,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"LONTOC, EMI",LAKAS,13520,11,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"ALVAREZ, DONN",LAKAS,13074,1,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"SALUD, EDWIN",LAKAS,12867,15,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"LAMIT, RONEL",LAKAS,12657,9,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"SARIA, RICKY",LAKAS,11978,16,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"MANALO, DAVE",NUP,11730,12,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,NOVELETA,COUNCILOR,LONE,"REYES, RENZ",LAKAS,11297,14,"MEMBER, SANGGUNIANG BAYAN CAVITE - NOVELETA - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"VELARDE, MARK JAY",LAKAS,40342,18,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"HERNANDEZ, RAUL",LAKAS,36330,11,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"ANDICO, VIVIAN",LAKAS,34492,1,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"GO, CHRISTOPHER",LAKAS,34378,10,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"CONVENTO, ROLAND",LAKAS,33599,5,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"NAZARENO, CRISANTO",LAKAS,29220,13,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"DEL ROSARIO, MICHAEL",LAKAS,28118,6,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,ROSARIO,COUNCILOR,LONE,"PUEBLO, MANNY",LAKAS,26174,14,"MEMBER, SANGGUNIANG BAYAN CAVITE - ROSARIO - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"TOLEDO, MAT",NPC,58451,21,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"REYES, IVEE",LAKAS,58194,18,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"AMUTAN, IVAN",NUP,57110,1,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"VELAZCO, ARI",NUP,53899,22,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"DESINGAÑO, PEPING",UNIDO,48923,6,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"BATINGAL, JUNJANG",NPC,47859,2,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"MADLANSACAY, CARLO",NPC,47569,13,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,SILANG,COUNCILOR,LONE,"GARCIA, COKIAT",NUP,44456,8,"MEMBER, SANGGUNIANG BAYAN CAVITE - SILANG - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"MATRO, DEREK",NUP,87461,7,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"DEL ROSARIO-MORALES, ICEL",NUP,78081,3,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"DE PERALTA, SANDY",NUP,76260,2,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"DONES, ALEXIS",NUP,75116,4,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"MURILLO, VIC",NUP,69346,8,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"TORRES, ADDRE",NUP,67687,10,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"LANGIT, SHERYL",NUP,64133,6,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TANZA,COUNCILOR,LONE,"LANGIT, LITO",NUP,63023,5,"MEMBER, SANGGUNIANG BAYAN CAVITE - TANZA - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"SOBERANO, KIM",IND,9057,27,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"MOJICA, CHE-CHE",KANP,6951,21,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"NACIS, LOLIT",UNIDO,6624,22,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"BERSAMINA, DEONILO",UNIDO,5435,5,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"ANIT, ROMEL",UNIDO,5264,1,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"NIGOZA, RICO",UNIDO,5263,23,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"GARCIA, PES",PROMDI,4608,15,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,CAVITE,TERNATE,COUNCILOR,LONE,"FEDERICO, ROLANDO",UNIDO,4488,14,"MEMBER, SANGGUNIANG BAYAN CAVITE - TERNATE - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"PAMPOLINA, NICOLE",LAKAS,12309,20,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"ILAGAN, JANIS ANGELA",AKSYON,11566,15,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"ALVAREZ, BADETH",NP,10392,3,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"BRIZ, BOYET",LAKAS,10113,9,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"VILLANUEVA, JACKLYN",NP,9975,26,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"BRIZ, NURSE JOEY",PDPLBN,8855,10,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"ABU, JEYSON",NP,8328,2,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,ALAMINOS,COUNCILOR,LONE,"ABRIGO, GEORGE",NP,8279,1,"MEMBER, SANGGUNIANG BAYAN LAGUNA - ALAMINOS - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"RAMOS, CHESTER",PDPLBN,18907,24,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"PADRID, KIKO",PDPLBN,15723,21,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"ILAGAN, ROMMEL",IND,14196,15,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"DIMASUAY, MANDO",PDPLBN,13451,8,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"EBRON, KIER MELVIN",IND,10379,10,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"COMIA, CESAR",UNIDO,10167,6,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"SANCHEZ, ONI",AKSYON,9984,26,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,BAY,COUNCILOR,LONE,"RAMOS, AMADO JR.",IND,9822,23,"MEMBER, SANGGUNIANG BAYAN LAGUNA - BAY - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"CAMARGO, MAKI",IND,16800,9,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"GONZALES, JOEWEL",NP,15363,17,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"SANCHEZ, ALLAN",LAKAS,14302,28,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"SANCHEZ, AMTY",IND,13969,29,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"BRION, JUNE",LAKAS,13585,7,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"CARATIHAN, CHARLES",PDPLBN,13334,10,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"ALIMBUYOG, ATTY ALDRIN",PDPLBN,12578,2,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CALAUAN,COUNCILOR,LONE,"MANALO, LITO",LAKAS,10461,22,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CALAUAN - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"MATTA, BINGO",IND,5413,19,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"OLIVEROS, JIMMY JOSE",LAKAS,5170,23,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"VILLANUEVA, ROMEL",IND,4827,33,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"DE GUZMAN, PRINCESS D.",NP,4770,10,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"LUBUGUIN, GODFREY",AKSYON,4443,18,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"FLORES, ELMA",PDPLBN,4304,15,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"CABUHAT, GLENN HAZE",IND,4254,8,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CAVINTI,COUNCILOR,LONE,"BLASTIQUE, HABSHAN",PDPLBN,4104,6,"MEMBER, SANGGUNIANG BAYAN LAGUNA - CAVINTI - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"REYES, DADA",PDPLBN,118846,25,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"ALATIIT, JEDI",PDPLBN,99185,1,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"DICDICAN, ROMMEL",PDPLBN,95498,12,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"PECAÑA, JIGCY",PDPLBN,92660,24,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"ALBA, TOPPE",PDPLBN,91446,2,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"SOUZA, JAY SOUZA",PDPLBN,85270,27,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"CARIÑO, BING MALAMBING",PDPLBN,82642,8,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF BIÑAN,COUNCILOR,LONE,"DIMARANAN, ELMER",PDPLBN,79687,13,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF BIÑAN - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"BATALLONES, JUNJUN",AKSYON,106283,11,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"HAIN, DONDON RICHARD",AKSYON,99259,16,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"AGUILLO, SONNY VISA",AKSYON,95364,2,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"ALIMAGNO, WANDA",AKSYON,92998,7,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"ALCABASA, JIMBO",AKSYON,87522,3,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"BARIRING, ARIEL",AKSYON,83651,10,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"RAYMUNDO, DANNA",AKSYON,80424,23,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CABUYAO,COUNCILOR,LONE,"DEVOMA, EMERSON",AKSYON,79403,13,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CABUYAO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"CATINDIG, JOJO",NP,136533,11,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"LAJARA, TURNE",NP,126214,25,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"ALDABE, LIAN",NP,122803,2,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"ESPIRIDION, DYAN DELVALLE",NP,115942,21,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"LAZARO, JOHNNY",NP,108160,26,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"ORUGA, PURSINO",NP,107489,33,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"MORALES, MOISES",NP,107321,30,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF CALAMBA,COUNCILOR,LONE,"CABRERA, DOREEN",NP,106284,8,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF CALAMBA - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"ACEBEDO, CARMELA",NP,84193,1,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"YANG, ANGIE",NP,78118,25,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"ADRIANO, GEL",NP,67128,2,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"PAVICO, RICHARD",NP,58903,19,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"AMANTE, AMBO",NP,56856,4,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"MEDINA, DANDI",NP,55391,18,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"TICZON, CHAIRMAN DOK",NP,51571,22,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PABLO,COUNCILOR,LONE,"CALATRABA, FRANCIS NAP",NP,50307,9,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PABLO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PEDRO,COUNCILOR,LONE,"ALMORO, NIÑA",LAKAS,96341,4,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PEDRO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PEDRO,COUNCILOR,LONE,"CASACOP, MIKE",LAKAS,81061,8,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PEDRO - LONE DIST"
REGION IV-A,LAGUNA,CITY OF SAN PEDRO,COUNCILOR,LONE,"VILLEGAS, VIVI",LAKAS,75449,22,"MEMBER, SANGGUNIANG PANLUNGSOD LAGUNA - CITY OF SAN PEDRO - LONE DIST"
