year,region,province,city,position,area,candidate_name,party,votes
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"WASLO, EBOY",NP,5975
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"CARBONILLA, CARRYL MAE",NP,5900
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"RATUNIL, MARLOU",NP,5738
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"GALARROZA, RENATO",NP,5299
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"ZALSOS, FARLEY",NP,5281
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"GAMBE, PEPITO",LP,2047
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"GO, EPE",LP,1980
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"LAGAS, TERRY",LP,1774
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"MAGHUYOP, DANDY",LP,1772
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"ECHAVEZ, MANING",LP,1763
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"ECHAVEZ, DONGDONG",LP,1735
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"MELENDEZ, DAGS",LP,1716
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"GALAROZA, GABRIEL",IND,1479
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"DACU, JOY",LP,1312
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"PACANA, GAMPAY",IND,1190
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"BUHIAN, MANUEL",IND,835
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"ACAIN, TAGALOY",IND,600
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"UBAGAN, DEMOY",IND,575
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"ECHAVEZ, TOTO",IND,394
2010,region-10,misamis-oriental,initao,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - INITAO - LONE DIST,"GO, BOBONG",IND,316
2010,region-10,misamis-oriental,jasaan,MAYOR,MISAMIS ORIENTAL - JASAAN,"JARDIN, GRACE",NP,9418
2010,region-10,misamis-oriental,jasaan,MAYOR,MISAMIS ORIENTAL - JASAAN,"PO, JUN-JUN",IND,6164
2010,region-10,misamis-oriental,jasaan,MAYOR,MISAMIS ORIENTAL - JASAAN,"PAGASPAS, JOJO",LP,5681
2010,region-10,misamis-oriental,jasaan,MAYOR,MISAMIS ORIENTAL - JASAAN,"ZAYAS, AUDIEMUR",IND,1509
2010,region-10,misamis-oriental,jasaan,MAYOR,MISAMIS ORIENTAL - JASAAN,"BADE, WEN",IND,88
2010,region-10,misamis-oriental,jasaan,VICE-MAYOR,MISAMIS ORIENTAL - JASAAN,"ADAJAR, LOLOY",IND,10521
2010,region-10,misamis-oriental,jasaan,VICE-MAYOR,MISAMIS ORIENTAL - JASAAN,"SALCEDO, TITI",NP,6777
2010,region-10,misamis-oriental,jasaan,VICE-MAYOR,MISAMIS ORIENTAL - JASAAN,"VALDON, RICO",LP,4192
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"TROZO, MANNY",NP,9868
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"SALCEDO, JONG",NP,9014
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"ABSIN, ROBERT",NP,8674
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"EDADES, VENSUN",LP,8512
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"TANAKA, PATRICK",NP,8192
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"EDOS, BEKAY",IND,8143
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"ZAYAS, RODENIO",IND,7467
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"ESCALANTE, JULIUS",LP,7353
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"OMPOC, ANDRES",LP,7076
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"PACAÑA, BOBOY",NP,6951
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"GONTIÑAS, ANACLITO II",LP,6426
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"PAGAPULAR, LONGKOY",NP,6287
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"JUMUAD, DODONG",NP,6271
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"DAEL, ABS",NP,6156
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"VANGUARDIA, RAUL",LP,5432
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"PAGAPULAR, TOTOY",IND,4519
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"TAKIANG, BOYANG",LP,4188
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"CABELTES, RODENIO",LP,3593
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"TABAMO, RICO",LP,3381
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"JARDIN, MARY JOSEPHINE",IND,3330
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"LANZADERAS, LUCAS",IND,2042
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"VALCURZA, OKING",IND,1888
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"SARTO, JOCELYN",IND,1495
2010,region-10,misamis-oriental,jasaan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - JASAAN - LONE DIST,"MARIANITO, MAR",IND,1011
2010,region-10,misamis-oriental,kinoguitan,MAYOR,MISAMIS ORIENTAL - KINOGUITAN,"LAGBAS, JUNJUN",LP,5388
2010,region-10,misamis-oriental,kinoguitan,VICE-MAYOR,MISAMIS ORIENTAL - KINOGUITAN,"LLESIS, CADOK",LP,4919
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"CHAN, AN-AN",LP,5321
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"MARBAN, MELVIN",LP,4745
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"PAGLINAWAN, NITA",LP,4675
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"ZARATE, TOMAS",LP,4182
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"PATRIANA, AMIE",LP,4141
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"ABROGAR, FABITO JR.",LP,4106
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"BENEDICTO, SARA",LP,3976
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"BANQUERIGO, TATA B",LP,3820
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"TAGARO, JUN",IND,2093
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"MACAYANGA, INDAY",IND,882
2010,region-10,misamis-oriental,kinoguitan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - KINOGUITAN - LONE DIST,"PADLA, BONDING",IND,493
2010,region-10,misamis-oriental,lagonglong,MAYOR,MISAMIS ORIENTAL - LAGONGLONG,"PAMISA, MANUEL JR.",LP,1626
2010,region-10,misamis-oriental,lagonglong,MAYOR,MISAMIS ORIENTAL - LAGONGLONG,"PUERTAS, ENTOT",NP,1320
2010,region-10,misamis-oriental,lagonglong,VICE-MAYOR,MISAMIS ORIENTAL - LAGONGLONG,"OROG, LEO SR.",LP,1675
2010,region-10,misamis-oriental,lagonglong,VICE-MAYOR,MISAMIS ORIENTAL - LAGONGLONG,"TABAMO, FLOR",NP,1138
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"DAGALA, KEN",LP,1504
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"PAHUYO, SANTOS",LP,1493
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"CODOY, JONG",NP,1405
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"ACAO, KAISER",NP,1397
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"RAMONAL, MARITA",NP,1384
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"GADRINAB, DAN",NP,1359
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"LLAUSAS, RENIE",LP,1348
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"MANTECAJON, JOSE",LP,1295
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"PUERTAS, JAY ALBERT",NP,1284
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"ROJAS, TEONILO",LP,1152
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"DELIMA, TERESA",LP,1116
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"PALER, NANCY",NP,1002
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"BANA, PONCIANO",LP,993
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"CAYABAS, NIÑO BLAS",LP,899
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"DAHINO, ROGELIO JR.",NP,771
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"SATUR, JOJET",NP,486
2010,region-10,misamis-oriental,lagonglong,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGONGLONG - LONE DIST,"NANOL, DELFINO",IND,108
2010,region-10,misamis-oriental,laguindingan,MAYOR,MISAMIS ORIENTAL - LAGUINDINGAN,"UBAUB, BONG",NP,8819
2010,region-10,misamis-oriental,laguindingan,VICE-MAYOR,MISAMIS ORIENTAL - LAGUINDINGAN,"OBSIOMA, DIOSDADO",LP,6909
2010,region-10,misamis-oriental,laguindingan,VICE-MAYOR,MISAMIS ORIENTAL - LAGUINDINGAN,"MACUA, ROY",NP,5803
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"DALONDONAN, ARTEMIO",LP,6783
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"RABUYA, WILLIE",IND,6545
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"ELLARINA, DONSALS",LP,6268
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"OGUIS, LOLOY",NP,6188
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"CATIIL, TING",NP,6054
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"NALDO, CAMILO",LP,5829
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"BAHIAN, LITO",NP,5446
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"SABURAO, KAPITAN",NP,4684
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"ABELLANOSA, DONA",IND,4561
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"TEDLOS, RIC",NP,4524
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"RABUYA, CESENIO",LP,4375
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"TEVES, MYRNA",NP,4145
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"RAGMAC, RESPECIO SR.",NP,4032
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"MAGDUGO, APOLLO",NP,3925
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"UBARCO, LUCIANO JR.",LP,2054
2010,region-10,misamis-oriental,laguindingan,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LAGUINDINGAN - LONE DIST,"FAJANILBO, EDGAR",IND,371
2010,region-10,misamis-oriental,libertad,MAYOR,MISAMIS ORIENTAL - LIBERTAD,"JAGUS, MARIO",NP,799
2010,region-10,misamis-oriental,libertad,MAYOR,MISAMIS ORIENTAL - LIBERTAD,"TIU, JOECEL",LP,485
2010,region-10,misamis-oriental,libertad,VICE-MAYOR,MISAMIS ORIENTAL - LIBERTAD,"UY, LEONARDO JR.",NP,666
2010,region-10,misamis-oriental,libertad,VICE-MAYOR,MISAMIS ORIENTAL - LIBERTAD,"SIMBAJON, WILLY",LP,567
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"BONANE, ELMER",NP,824
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"JUARIO, MIGUEL",NP,764
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"CALAM, MAMIE",NP,749
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"NAMOCOT, ROBERT",NP,641
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"MARBA, NOLASCO",NP,639
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"GERVACIO, ISIDRO",NP,594
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"ACUT, SANTY",NP,574
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"RATUNIL, FELIX",NP,548
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"CABIGQUEZ, DODOT",LP,542
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"TABAN, ALBERTO",LP,538
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"CISNEROS, ARMANDO",LP,536
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"MARQUIDA , RYAN",LP,488
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"SAYRE, JED CHRISTIAN",IND,397
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"GUITCHE, BERNARDO",LP,378
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"LLANITA, MARTIN EDIE",LP,253
2010,region-10,misamis-oriental,libertad,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LIBERTAD - LONE DIST,"AGBALOG, NECITO",IND,201
2010,region-10,misamis-oriental,lugait,MAYOR,MISAMIS ORIENTAL - LUGAIT,"LIM, WELLIE",NP,5430
2010,region-10,misamis-oriental,lugait,MAYOR,MISAMIS ORIENTAL - LUGAIT,"TAONGAN, YUVERN",IND,1560
2010,region-10,misamis-oriental,lugait,MAYOR,MISAMIS ORIENTAL - LUGAIT,"BUTANAS, NOEL",IND,72
2010,region-10,misamis-oriental,lugait,VICE-MAYOR,MISAMIS ORIENTAL - LUGAIT,"MANLAWE, JOJO",NP,5398
2010,region-10,misamis-oriental,lugait,VICE-MAYOR,MISAMIS ORIENTAL - LUGAIT,"ORO, TOTO",IND,793
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"LIM, ROGER",NP,5676
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"ABARCA, VALEN",NP,5182
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"GABE, COLING",NP,4928
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"CABALUNA, SWEET",NP,4119
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"DUHAYLUNGSOD, ROMAN",NP,4054
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"MANGILALA, JERRY",NP,4044
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"AUGUSTO, PORFERIO JR.",NP,3856
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"CABOLBOL, JUN",NP,3547
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"AGOSTO, JOY",IND,3359
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"PEREZ, LOLONG",IND,2329
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"YEE, BOYSIAMA",IND,1318
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"PONTILLAS, VELBOY",IND,1273
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"ACMA, VILMA",IND,888
2010,region-10,misamis-oriental,lugait,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - LUGAIT - LONE DIST,"PAGALING, LANDO",IND,384
2010,region-10,misamis-oriental,magsaysay,MAYOR,MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS),"BUHISAN, REY",LP,4431
2010,region-10,misamis-oriental,magsaysay,MAYOR,MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS),"OCOT, LILAY",NP,2786
2010,region-10,misamis-oriental,magsaysay,MAYOR,MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS),"GACUS, MARITES",AKSYON,1783
2010,region-10,misamis-oriental,magsaysay,VICE-MAYOR,MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS),"LADICA, BALONG",AKSYON,4897
2010,region-10,misamis-oriental,magsaysay,VICE-MAYOR,MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS),"OCOT, TOTO",NP,3150
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"ROXAS, DONDON",AKSYON,4615
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"KAKILGAN, RIEL",LP,4504
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"DELOSO, AMOR",LP,3983
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"UBA, SHALAKO",LP,3939
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"SALON, BRENDON",NP,3817
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"ABAO, GRACE",LP,3812
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"GAMIL, ARIEL",LP,3745
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"BETONIO, EDU",NP,3656
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"NISPEROS, JUNO",LP,3486
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"CARDEÑO, MARIBEL",NP,3038
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"OCOT, JIM-OCS",NP,2943
2010,region-10,misamis-oriental,magsaysay,"MEMBER, SANGGUNIANG BAYAN",MISAMIS ORIENTAL - MAGSAYSAY (LINUGOS) - LONE DIST,"PRIN, IMELDA",NP,2922
